time,ax,ay,az,atotal
6.587,-1.19,-0.72,-0.67,1.54
6.597,-0.89,-1.32,-0.67,1.73
6.607,-0.58,-1.66,-0.60,1.86
6.617,-0.32,-2.03,-0.50,2.12
6.627,-0.30,-2.29,-0.47,2.36
6.637,-0.43,-2.50,-0.58,2.61
6.647,-0.75,-2.61,-0.53,2.76
6.657,-1.11,-2.58,-0.27,2.82
6.667,-1.35,-2.61,0.02,2.94
6.677,-1.55,-2.68,0.26,3.10
6.687,-1.61,-2.74,0.55,3.22
6.697,-1.52,-2.86,0.77,3.33
6.707,-1.32,-2.93,0.81,3.32
6.718,-1.04,-2.93,0.76,3.20
6.727,-0.65,-2.91,0.76,3.08
6.738,-0.14,-3.00,0.80,3.11
6.748,0.39,-3.15,0.79,3.27
6.758,0.95,-3.29,0.69,3.49
6.768,1.37,-3.18,0.58,3.52
6.778,1.56,-2.75,0.68,3.23
6.788,1.53,-2.09,1.02,2.78
6.798,1.38,-1.17,1.35,2.26
6.808,0.94,0.09,0.88,1.30
6.818,0.52,1.20,0.79,1.53
6.828,0.19,1.90,0.89,2.10
6.838,-0.24,2.07,1.17,2.40
6.848,-0.39,1.71,1.69,2.44
6.858,0.19,1.17,1.71,2.08
6.868,0.70,0.71,1.79,2.05
6.879,0.92,0.74,2.00,2.32
6.889,1.21,1.04,2.48,2.95
6.899,1.92,1.13,3.09,3.81
6.909,3.10,1.40,3.61,4.96
6.919,4.13,2.31,3.64,5.98
6.929,4.40,4.10,2.79,6.63
6.939,3.81,6.09,1.80,7.40
6.949,2.61,7.59,1.40,8.15
6.959,0.65,8.15,0.82,8.22
6.969,-2.18,7.30,-0.28,7.62
6.979,-4.25,5.72,-1.72,7.33
6.989,-4.82,3.57,-2.22,6.40
6.999,-4.25,0.96,-1.80,4.72
7.009,-3.18,-1.42,-1.25,3.70
7.019,-2.14,-3.14,-1.05,3.94
7.029,-1.05,-4.01,-1.36,4.36
7.039,-0.11,-3.86,-1.93,4.32
7.049,0.43,-2.66,-2.07,3.40
7.059,0.24,-0.95,-2.07,2.30
7.070,-0.69,0.37,-2.20,2.34
7.080,-1.78,1.00,-2.39,3.14
7.090,-2.65,1.16,-2.35,3.73
7.100,-3.29,0.95,-2.05,3.99
7.110,-3.63,0.41,-1.73,4.04
7.120,-3.35,-0.24,-1.39,3.63
7.130,-2.45,-0.98,-1.05,2.84
7.140,-1.24,-1.72,-0.60,2.20
7.150,-0.41,-1.79,-0.35,1.87
7.160,0.32,-2.00,-0.64,2.12
7.170,0.93,-2.20,-0.83,2.53
7.180,1.27,-2.15,-1.03,2.70
7.190,1.48,-2.02,-1.08,2.72
7.200,1.50,-1.93,-1.09,2.68
7.210,1.39,-1.81,-1.03,2.51
7.220,1.12,-1.66,-0.91,2.20
7.230,0.90,-1.51,-0.74,1.91
7.241,0.71,-1.37,-0.55,1.63
7.251,0.63,-1.12,-0.29,1.32
7.260,0.81,-0.85,-0.04,1.17
7.271,1.03,-0.81,-0.06,1.31
7.281,1.06,-0.82,-0.10,1.35
7.291,1.07,-0.87,0.00,1.38
7.301,1.23,-1.13,0.28,1.70
7.311,1.42,-1.46,0.66,2.14
7.321,1.51,-1.58,0.92,2.37
7.331,1.48,-1.50,1.01,2.34
7.341,1.40,-1.39,0.92,2.17
7.351,1.38,-1.34,0.83,2.10
7.361,1.32,-1.19,1.02,2.05
7.371,1.23,-0.88,1.21,1.94
7.381,1.21,-0.51,1.13,1.73
7.391,1.29,-0.15,0.90,1.58
7.402,1.45,0.09,0.88,1.70
7.411,1.57,0.37,0.96,1.88
7.422,1.70,0.75,1.03,2.12
7.431,1.88,1.15,1.14,2.48
7.442,1.96,1.47,1.27,2.76
7.452,1.84,1.34,1.78,2.89
7.462,1.80,1.05,2.32,3.12
7.472,1.95,0.84,2.66,3.41
7.482,1.95,0.57,2.55,3.26
7.492,1.77,0.22,2.11,2.77
7.502,1.32,0.09,1.46,1.97
7.512,0.47,0.62,0.73,1.07
7.522,-0.33,1.42,0.38,1.51
7.532,-0.74,2.11,0.62,2.32
7.542,-1.52,2.87,0.81,3.34
7.552,-2.59,3.33,-0.29,4.23
7.562,-3.02,3.48,-2.22,5.11
7.572,-2.99,3.28,-4.12,6.06
7.582,-3.06,2.44,-5.07,6.41
7.592,-3.40,1.62,-5.00,6.26
7.603,-3.68,1.11,-4.66,6.04
7.612,-3.68,0.79,-3.94,5.45
7.623,-2.99,0.49,-2.84,4.15
7.633,-1.88,0.50,-2.02,2.81
7.643,-1.05,0.95,-1.64,2.16
7.653,-0.39,1.20,-1.27,1.79
7.663,0.34,1.07,-0.99,1.50
7.673,1.23,0.94,-0.77,1.73
7.683,1.91,1.17,-0.44,2.28
7.693,2.00,1.68,-0.22,2.62
7.703,1.41,2.08,-0.30,2.53
7.713,0.45,2.03,-0.73,2.21
7.723,-0.22,1.89,-0.84,2.08
7.733,-0.31,1.74,-0.77,1.92
7.743,-0.90,0.88,-0.65,1.42
7.753,-1.29,-0.45,-0.54,1.47
7.763,-1.00,-1.61,-0.47,1.96
7.773,-0.74,-2.42,-0.42,2.56
7.783,-0.41,-3.17,-0.42,3.22
7.794,-0.02,-3.44,-0.37,3.46
7.804,0.11,-3.41,-0.34,3.43
7.814,-0.11,-3.48,-0.37,3.50
7.824,-0.47,-3.46,-0.22,3.50
7.834,-0.79,-3.20,0.01,3.29
7.844,-1.16,-2.75,0.10,2.98
7.854,-1.35,-2.32,0.13,2.69
7.864,-1.64,-1.87,0.20,2.50
7.874,-1.84,-1.52,0.31,2.41
7.884,-1.83,-1.28,0.38,2.27
7.894,-1.57,-1.16,0.44,2.01
7.904,-1.15,-1.28,0.58,1.82
7.914,-0.66,-1.59,0.84,1.91
7.924,0.01,-1.95,1.01,2.20
7.934,0.70,-2.23,1.06,2.57
7.944,1.31,-2.38,1.07,2.92
7.955,1.75,-2.29,1.09,3.08
7.965,1.97,-1.92,1.20,3.00
7.975,1.75,-1.31,1.22,2.50
7.985,1.32,-0.67,1.15,1.87
7.995,0.95,-0.21,1.20,1.54
8.005,0.68,0.14,1.50,1.65
8.015,0.47,0.57,1.64,1.80
8.025,0.44,0.95,1.39,1.74
8.035,0.50,1.17,1.05,1.65
8.045,0.34,1.37,1.15,1.82
8.055,-0.14,1.50,1.43,2.07
8.065,-0.54,1.43,1.90,2.43
8.075,-0.37,1.25,2.57,2.88
8.085,0.27,1.27,3.11,3.37
8.095,1.10,1.83,3.17,3.82
8.105,1.66,3.12,2.53,4.34
8.115,1.59,4.94,1.42,5.38
8.125,1.13,6.43,0.96,6.60
8.135,0.42,6.83,1.04,6.92
8.145,-0.46,5.90,0.84,5.98
8.155,-1.08,4.28,-0.01,4.41
8.166,-1.52,2.74,-0.99,3.29
8.176,-1.94,1.65,-0.98,2.73
8.186,-1.99,0.77,-0.34,2.16
8.196,-1.66,-0.43,-0.21,1.73
8.206,-1.03,-1.69,-0.31,2.01
8.216,-0.12,-2.50,-0.53,2.55
8.226,0.41,-2.68,-1.38,3.04
8.236,0.37,-2.42,-2.39,3.42
8.246,-0.07,-1.85,-2.78,3.34
8.256,-0.90,-1.03,-2.70,3.02
8.266,-1.85,-0.29,-2.56,3.17
8.276,-2.53,0.17,-2.51,3.56
8.286,-2.93,0.36,-2.44,3.83
8.296,-2.84,0.13,-2.21,3.60
8.306,-2.32,-0.32,-1.75,2.93
8.316,-2.06,-0.32,-1.28,2.45
8.326,-1.40,-0.67,-1.13,1.92
8.337,-0.78,-1.19,-1.04,1.76
8.347,-0.50,-1.49,-1.09,1.91
8.357,-0.15,-1.68,-1.18,2.06
8.367,0.03,-1.91,-1.19,2.25
8.377,0.06,-2.04,-1.17,2.35
8.387,0.20,-1.96,-1.18,2.29
8.397,0.26,-1.71,-1.11,2.06
8.407,0.37,-1.55,-1.02,1.89
8.417,0.51,-1.41,-0.94,1.77
8.427,0.74,-1.31,-0.93,1.77
8.437,0.85,-1.04,-0.89,1.61
8.447,0.87,-0.76,-0.74,1.37
8.457,0.97,-0.58,-0.47,1.22
8.467,1.07,-0.44,-0.09,1.16
8.477,1.22,-0.40,0.26,1.31
8.487,1.34,-0.35,0.59,1.50
8.498,1.52,-0.39,0.85,1.78
8.508,1.48,-0.66,1.00,1.90
8.518,1.18,-0.90,1.03,1.80
8.528,0.87,-1.26,1.05,1.86
8.538,0.82,-1.48,1.20,2.07
8.548,1.04,-1.56,1.28,2.27
8.558,1.17,-1.61,1.38,2.42
8.568,1.27,-1.42,1.34,2.33
8.578,1.48,-1.10,1.15,2.17
8.588,1.67,-0.70,0.92,2.04
8.598,1.79,-0.27,0.57,1.90
8.608,1.81,0.02,0.38,1.84
8.618,1.74,0.23,0.53,1.83
8.628,1.72,0.54,0.66,1.92
8.638,1.66,0.75,0.87,2.02
8.648,1.44,0.87,1.33,2.14
8.658,1.22,0.86,1.68,2.25
8.669,1.17,0.66,1.99,2.40
8.678,1.19,0.33,2.28,2.59
8.689,1.16,0.27,2.46,2.73
8.699,1.10,0.75,2.13,2.51
8.709,0.65,1.27,1.80,2.30
8.719,0.29,1.72,1.94,2.61
8.729,0.12,2.53,1.91,3.17
8.739,-0.51,3.36,1.37,3.66
8.749,-1.31,3.62,0.69,3.91
8.759,-1.40,3.59,-0.03,3.86
8.769,-1.18,3.46,-1.15,3.83
8.779,-1.03,2.81,-2.70,4.03
8.789,-1.20,1.72,-4.25,4.74
8.799,-1.72,0.73,-4.92,5.26
8.809,-2.21,-0.17,-4.55,5.06
8.819,-2.18,-0.68,-3.97,4.58
8.829,-1.77,-0.78,-3.55,4.04
8.839,-1.07,-0.42,-2.81,3.03
8.849,-0.56,-0.01,-1.78,1.86
8.860,-0.26,0.44,-0.67,0.85
8.870,0.21,0.82,-0.05,0.85
8.880,0.79,1.21,-0.21,1.46
8.890,1.00,1.62,-0.64,2.00
8.900,0.90,1.96,-0.56,2.23
8.910,0.68,1.89,-0.19,2.01
8.920,0.16,1.61,-0.23,1.63
8.930,0.75,1.89,-0.51,2.09
8.940,0.94,1.57,-1.02,2.09
8.950,0.34,0.51,-1.16,1.31
8.960,-0.06,-0.06,-0.88,0.88
8.970,-0.22,-0.19,-0.62,0.69
8.980,-0.26,-0.57,-0.66,0.91
8.990,-0.20,-1.19,-0.69,1.40
9.000,-0.39,-1.82,-0.67,1.98
9.010,-0.64,-2.46,-0.62,2.62
9.020,-0.94,-2.97,-0.41,3.14
9.030,-1.18,-3.37,-0.09,3.58
9.040,-1.20,-3.66,0.19,3.85
9.051,-1.02,-3.58,0.27,3.73
9.061,-0.80,-3.20,0.33,3.32
9.071,-0.64,-2.74,0.40,2.84
9.081,-0.48,-2.30,0.43,2.38
9.091,-0.27,-2.08,0.69,2.21
9.101,-0.11,-2.14,0.82,2.30
9.111,0.03,-2.28,0.76,2.40
9.121,0.08,-2.37,0.63,2.45
9.131,0.14,-2.24,0.50,2.30
9.141,0.24,-1.99,0.41,2.05
9.151,0.37,-1.84,0.59,1.97
9.161,0.62,-1.71,1.00,2.08
9.171,0.85,-1.35,1.28,2.04
9.181,0.83,-0.93,1.12,1.68
9.191,0.58,-0.48,1.17,1.39
9.201,0.35,-0.04,0.97,1.03
9.212,0.44,0.26,1.41,1.50
9.221,0.48,0.34,1.66,1.76
9.232,0.40,0.38,1.56,1.66
9.242,0.59,0.77,1.48,1.77
9.252,0.56,1.69,1.56,2.37
9.262,0.07,2.28,1.75,2.87
9.272,-0.33,2.12,2.37,3.20
9.282,0.15,2.18,2.99,3.70
9.292,1.21,3.61,2.67,4.65
9.302,1.79,6.02,1.37,6.43
9.312,1.58,7.82,0.70,8.01
9.322,0.66,7.50,0.92,7.59
9.332,-0.23,5.18,1.17,5.32
9.342,-0.28,2.73,1.11,2.96
9.352,0.08,1.21,0.33,1.25
9.362,0.07,0.55,-0.19,0.58
9.372,-0.15,0.71,-0.00,0.73
9.382,-0.44,0.64,0.34,0.85
9.392,-0.60,-0.07,0.23,0.65
9.403,-0.27,-0.78,-0.49,0.96
9.413,0.06,-1.16,-1.48,1.88
9.423,-0.00,-1.19,-2.55,2.81
9.433,-0.03,-1.08,-3.18,3.36
9.443,-0.34,-0.81,-3.41,3.52
9.453,-1.05,-0.50,-3.50,3.69
9.463,-1.74,-0.29,-3.41,3.84
9.473,-2.28,-0.10,-3.05,3.81
9.483,-2.52,-0.01,-2.48,3.53
9.493,-2.31,-0.00,-1.82,2.94
9.503,-1.99,-0.26,-1.23,2.36
9.513,-1.50,-0.77,-0.78,1.86
9.523,-0.95,-1.37,-0.32,1.69
9.533,-0.59,-1.74,-0.18,1.84
9.543,-0.09,-2.14,-0.41,2.18
9.554,0.20,-2.23,-0.59,2.32
9.563,0.46,-2.08,-0.84,2.29
9.573,0.67,-1.94,-1.02,2.29
9.583,0.69,-1.90,-1.12,2.31
9.594,0.61,-1.80,-1.11,2.20
9.604,0.49,-1.61,-1.10,2.01
9.614,0.42,-1.48,-1.12,1.90
9.624,0.41,-1.39,-1.17,1.87
9.634,0.37,-1.19,-1.03,1.61
9.644,0.34,-0.92,-0.67,1.19
9.654,0.42,-0.72,-0.30,0.88
9.664,0.56,-0.55,0.03,0.79
9.674,0.86,-0.46,0.30,1.02
9.684,1.15,-0.60,0.54,1.41
9.694,1.40,-0.86,0.77,1.81
9.704,1.67,-1.30,0.95,2.32
9.714,1.98,-1.65,1.04,2.78
9.724,2.24,-1.73,1.14,3.05
9.734,2.31,-1.53,1.12,2.98
9.744,2.17,-1.17,1.02,2.67
9.755,1.92,-0.94,0.88,2.31
9.764,1.55,-0.79,0.70,1.88
9.775,1.26,-0.62,0.54,1.50
9.785,0.97,-0.39,0.45,1.14
9.795,0.79,-0.13,0.49,0.94
9.805,0.78,0.29,0.60,1.02
9.815,0.97,0.76,0.84,1.50
9.825,1.24,1.02,1.42,2.14
9.835,1.79,0.98,2.02,2.87
9.845,2.43,0.73,2.47,3.54
9.855,2.76,0.61,2.65,3.88
9.865,2.61,0.57,2.38,3.58
9.875,1.96,0.51,2.03,2.87
9.885,0.79,0.97,1.64,2.06
9.895,-0.73,1.88,1.59,2.57
9.905,-1.63,2.52,2.38,3.83
9.915,-1.51,3.24,2.77,4.52
9.925,-1.46,3.92,1.45,4.42
9.935,-1.51,4.05,-0.96,4.42
9.946,-1.09,4.21,-3.64,5.67
9.956,-1.21,3.85,-5.41,6.75
9.966,-2.15,2.90,-6.26,7.22
9.976,-3.36,2.03,-6.45,7.56
9.986,-4.25,0.99,-5.44,6.98
9.996,-4.38,-0.06,-3.64,5.70
10.006,-3.70,-0.56,-2.14,4.31
10.016,-2.51,-0.42,-1.32,2.87
10.026,-1.08,0.03,-1.09,1.53
10.036,0.02,0.77,-0.85,1.15
10.046,0.99,0.96,-0.63,1.51
10.056,1.75,0.70,-0.54,1.96
10.066,2.08,0.69,-0.41,2.23
10.076,2.14,0.96,-0.19,2.36
10.086,1.75,1.16,-0.26,2.11
10.096,0.75,1.10,-0.64,1.48
10.106,0.78,1.44,-0.75,1.80
10.116,0.80,1.20,-0.81,1.66
10.127,0.04,0.03,-0.91,0.92
10.136,-0.12,-0.97,-0.72,1.22
10.147,-0.09,-1.44,-0.52,1.53
10.157,0.04,-1.83,-0.47,1.89
10.167,0.02,-2.35,-0.63,2.43
10.177,-0.24,-2.91,-0.52,2.97
10.187,-0.65,-3.26,-0.16,3.33
10.197,-0.95,-3.37,-0.05,3.50
10.207,-1.26,-3.31,-0.02,3.54
10.217,-1.44,-3.00,0.08,3.33
10.227,-1.55,-2.58,0.18,3.01
10.237,-1.68,-2.19,0.31,2.78
10.247,-1.70,-1.91,0.56,2.62
10.257,-1.48,-1.77,0.73,2.42
10.267,-1.10,-1.69,0.67,2.13
10.277,-0.77,-1.65,0.53,1.90
10.287,-0.47,-1.72,0.51,1.85
10.297,-0.19,-1.78,0.84,1.98
10.308,0.25,-1.71,1.23,2.12
10.318,0.75,-1.64,1.45,2.32
10.328,1.17,-1.63,1.46,2.48
10.338,1.46,-1.54,1.32,2.50
10.348,1.52,-1.17,0.88,2.11
10.358,1.29,-0.57,0.60,1.53
10.368,0.85,-0.05,0.99,1.31
10.378,0.36,0.19,1.36,1.41
10.388,-0.07,0.30,1.61,1.64
10.398,-0.17,0.35,1.65,1.70
10.408,-0.04,0.58,1.28,1.40
10.418,-0.25,1.05,1.04,1.50
10.428,-0.69,1.45,1.28,2.05
10.438,-0.88,1.26,2.15,2.64
10.448,-0.06,0.91,2.89,3.03
10.458,1.49,1.10,3.18,3.68
10.468,2.82,2.07,3.00,4.61
10.479,3.54,3.93,2.17,5.72
10.489,3.57,5.86,1.05,6.94
10.499,3.10,7.31,1.06,8.01
10.509,1.86,7.49,0.93,7.78
10.519,-0.62,5.65,0.43,5.70
10.529,-2.30,3.51,-0.50,4.22
10.539,-2.44,2.26,-1.31,3.58
10.549,-2.21,1.32,-1.55,3.00
10.559,-1.90,0.03,-1.14,2.21
10.569,-1.44,-1.32,-0.61,2.04
10.579,-0.61,-2.23,-0.63,2.40
10.589,0.09,-2.39,-1.20,2.68
10.599,0.51,-1.84,-2.11,2.85
10.609,0.65,-1.00,-2.50,2.77
10.619,0.08,-0.09,-2.64,2.64
10.629,-1.15,0.45,-2.88,3.13
10.640,-2.30,0.56,-2.84,3.70
10.649,-3.03,0.43,-2.52,3.96
10.660,-3.33,0.16,-2.17,3.97
10.670,-3.26,-0.18,-1.76,3.71
10.680,-2.85,-0.76,-1.41,3.27
10.690,-2.22,-1.37,-1.09,2.83
10.700,-1.58,-1.77,-0.87,2.53
10.710,-0.74,-2.24,-0.83,2.50
10.720,-0.08,-2.33,-0.83,2.47
10.730,0.31,-2.13,-0.96,2.35
10.740,0.66,-1.85,-1.04,2.22
10.750,0.90,-1.80,-1.08,2.28
10.760,1.07,-1.76,-1.03,2.30
10.770,1.22,-1.79,-0.88,2.34
10.780,1.24,-1.74,-0.77,2.27
10.790,1.36,-1.58,-0.72,2.21
10.800,1.43,-1.43,-0.66,2.12
10.811,1.43,-1.16,-0.44,1.89
10.820,1.52,-0.80,-0.25,1.74
10.831,1.54,-0.46,-0.07,1.61
10.841,1.42,-0.30,0.17,1.46
10.851,1.33,-0.44,0.45,1.47
10.861,1.33,-0.76,0.73,1.70
10.871,1.35,-1.13,0.91,1.98
10.881,1.41,-1.46,1.03,2.28
10.891,1.63,-1.55,1.10,2.50
10.901,1.79,-1.34,1.01,2.46
10.911,1.79,-1.05,1.08,2.34
10.921,1.69,-0.75,1.27,2.24
10.931,1.50,-0.51,1.25,2.02
10.941,1.33,-0.39,0.84,1.62
10.951,1.27,-0.24,0.24,1.31
10.961,1.13,-0.07,-0.01,1.13
10.971,0.91,0.02,0.07,0.91
10.981,0.66,0.20,0.33,0.77
10.991,0.72,0.47,0.62,1.06
11.001,0.95,0.71,1.10,1.62
11.012,1.32,0.93,1.51,2.21
11.021,1.80,0.95,1.95,2.82
11.032,2.36,0.82,2.28,3.38
11.042,2.71,0.69,2.32,3.63
11.052,2.64,0.73,2.10,3.45
11.062,1.83,1.28,1.71,2.81
11.072,0.61,1.88,1.79,2.66
11.082,-0.02,2.30,2.09,3.10
11.092,-0.77,2.96,1.87,3.59
11.102,-1.79,3.37,1.12,3.98
11.112,-2.03,3.42,-0.14,3.98
11.122,-1.59,3.45,-1.70,4.16
11.132,-1.20,3.24,-3.49,4.91
11.142,-1.36,2.64,-5.06,5.87
11.152,-2.25,1.88,-5.87,6.56
11.162,-3.14,0.83,-5.41,6.31
11.172,-3.50,-0.28,-4.27,5.53
11.182,-3.17,-1.29,-3.17,4.67
11.193,-2.86,-1.32,-2.12,3.80
11.203,-1.98,-0.23,-1.12,2.29
11.213,-0.81,0.77,-0.40,1.19
11.223,0.35,0.96,-0.18,1.04
11.233,1.04,0.75,-0.38,1.34
11.243,1.24,0.67,-0.49,1.50
11.253,1.27,0.78,-0.33,1.53
11.263,0.92,0.79,-0.26,1.24
11.273,0.37,0.75,-0.41,0.94
11.283,0.36,1.05,-0.39,1.17
11.293,-0.07,0.91,-0.57,1.08
11.303,-0.65,0.08,-0.63,0.91
11.313,-0.57,-0.64,-0.44,0.96
11.323,-0.21,-1.01,-0.35,1.08
11.333,-0.02,-1.27,-0.48,1.36
11.343,0.05,-1.68,-0.62,1.79
11.353,-0.01,-2.03,-0.58,2.11
11.364,-0.14,-2.39,-0.47,2.44
11.373,-0.38,-2.74,-0.32,2.78
11.383,-0.79,-2.62,-0.08,2.74
11.394,-1.09,-2.29,0.17,2.54
11.404,-1.29,-1.97,0.29,2.37
11.414,-1.49,-1.73,0.33,2.31
11.424,-1.56,-1.63,0.29,2.28
11.434,-1.52,-1.54,0.36,2.20
11.444,-1.42,-1.57,0.60,2.20
11.454,-1.18,-1.72,0.70,2.20
11.464,-0.85,-1.91,0.74,2.22
11.474,-0.44,-2.14,0.93,2.38
11.484,0.02,-2.29,1.00,2.50
11.494,0.51,-2.32,1.02,2.58
11.504,0.91,-2.18,1.08,2.60
11.514,1.14,-1.89,1.14,2.48
11.524,1.22,-1.45,1.07,2.17
11.534,1.07,-0.92,0.89,1.67
11.544,0.82,-0.39,1.00,1.35
11.555,0.52,-0.02,1.26,1.37
11.565,0.06,0.20,0.99,1.01
11.575,-0.31,0.25,0.73,0.84
11.585,-0.36,0.71,0.86,1.17
11.595,-0.85,1.64,1.28,2.25
11.605,-1.46,2.14,1.86,3.19
11.615,-1.17,1.63,2.61,3.29
11.625,0.26,1.24,3.17,3.42
11.635,1.99,1.36,3.44,4.20
11.645,3.39,1.96,3.62,5.33
11.655,4.57,3.10,3.15,6.36
11.665,5.33,4.55,2.06,7.31
11.675,5.00,5.44,1.57,7.56
11.685,3.64,5.71,1.51,6.94
11.695,0.78,4.72,0.99,4.89
11.705,-2.16,3.48,-0.23,4.11
11.715,-3.69,2.88,-1.03,4.80
11.726,-4.18,2.44,-1.38,5.03
11.736,-4.05,1.49,-1.54,4.58
11.746,-3.28,0.02,-1.27,3.52
11.756,-1.74,-0.94,-1.18,2.30
11.766,-0.42,-1.38,-1.71,2.24
11.776,0.57,-1.80,-2.65,3.25
11.786,1.36,-2.16,-2.98,3.93
11.796,1.38,-1.99,-2.88,3.76
11.806,0.60,-1.38,-2.50,2.92
11.816,-0.58,-0.66,-2.08,2.25
11.826,-1.83,-0.05,-1.82,2.58
11.836,-2.80,0.21,-1.51,3.19
11.846,-3.29,0.16,-1.28,3.53
11.856,-3.28,-0.03,-1.06,3.45
11.866,-2.72,-0.43,-0.93,2.90
11.876,-1.69,-1.05,-0.94,2.20
11.886,-0.77,-1.58,-1.06,2.05
11.896,-0.18,-1.73,-1.16,2.09
11.906,0.25,-1.71,-1.22,2.12
11.917,0.66,-1.80,-1.27,2.30
11.927,0.88,-1.93,-1.24,2.45
11.937,0.94,-2.00,-1.17,2.50
11.947,0.75,-1.91,-1.05,2.31
11.957,0.52,-1.65,-1.01,2.01
11.967,0.34,-1.38,-0.97,1.72
11.977,0.21,-1.14,-0.88,1.46
11.987,0.21,-0.93,-0.67,1.16
11.997,0.35,-0.78,-0.46,0.97
12.007,0.48,-0.61,-0.28,0.82
12.017,0.67,-0.44,-0.06,0.81
12.027,0.91,-0.35,0.17,0.99
12.037,1.18,-0.53,0.48,1.38
12.047,1.50,-0.88,0.80,1.92
12.057,1.78,-1.16,1.02,2.36
12.067,1.94,-1.38,1.16,2.65
12.077,1.92,-1.56,1.20,2.75
12.087,1.80,-1.59,1.19,2.68
12.098,1.65,-1.43,1.19,2.49
12.108,1.57,-1.08,1.08,2.19
12.118,1.67,-0.65,0.79,1.95
12.128,1.80,-0.12,0.62,1.91
12.138,1.92,0.40,0.63,2.06
12.148,1.83,0.70,0.81,2.12
12.158,1.75,0.87,0.89,2.15
12.168,1.58,0.85,1.05,2.08
12.178,1.41,0.69,1.43,2.12
12.188,1.55,0.44,1.90,2.49
12.198,1.96,0.27,2.34,3.07
12.208,2.30,0.28,2.65,3.52
12.218,2.31,0.37,2.74,3.61
12.228,1.89,0.57,2.54,3.22
12.238,0.73,1.18,2.01,2.44
12.248,-0.84,1.88,2.12,2.95
12.259,-1.64,2.39,2.84,4.06
12.268,-1.82,3.00,2.72,4.44
12.279,-2.20,3.29,1.30,4.16
12.289,-2.08,3.34,-0.57,3.98
12.299,-1.19,3.42,-2.69,4.51
12.309,-0.66,3.04,-4.83,5.75
12.319,-1.25,2.22,-5.98,6.50
12.329,-2.40,1.57,-5.96,6.61
12.339,-3.22,0.87,-5.22,6.19
12.349,-3.43,0.20,-4.18,5.41
12.359,-3.19,-0.36,-3.39,4.67
12.369,-2.76,-0.19,-2.34,3.63
12.379,-1.86,0.56,-1.38,2.38
12.389,-0.70,1.03,-0.83,1.50
12.399,0.52,0.96,-0.65,1.27
12.409,1.39,0.83,-0.66,1.75
12.419,1.71,0.91,-0.53,2.01
12.429,1.59,1.10,-0.29,1.95
12.440,1.05,1.12,-0.29,1.57
12.449,0.16,0.93,-0.43,1.04
12.460,0.15,0.96,-0.53,1.11
12.470,0.06,0.77,-0.72,1.06
12.480,-0.50,-0.14,-0.85,1.00
12.490,-0.58,-0.89,-0.63,1.24
12.500,-0.36,-1.34,-0.53,1.48
12.510,-0.28,-1.62,-0.59,1.75
12.520,-0.26,-2.02,-0.55,2.11
12.530,-0.28,-2.43,-0.45,2.49
12.540,-0.40,-2.87,-0.28,2.91
12.550,-0.64,-3.25,-0.02,3.31
12.560,-0.98,-3.26,0.08,3.41
12.570,-1.24,-2.90,0.08,3.16
12.580,-1.35,-2.46,0.25,2.82
12.590,-1.33,-1.99,0.34,2.41
12.600,-1.40,-1.59,0.56,2.19
12.610,-1.34,-1.37,0.72,2.05
12.620,-1.18,-1.35,0.81,1.97
12.631,-0.97,-1.40,0.80,1.88
12.641,-0.68,-1.50,0.85,1.85
12.651,-0.32,-1.73,0.95,2.00
12.661,0.06,-1.87,1.06,2.15
12.671,0.44,-1.86,1.10,2.20
12.681,0.71,-1.69,1.10,2.13
12.691,0.78,-1.37,1.03,1.89
12.701,0.75,-1.02,0.90,1.55
12.711,0.58,-0.53,0.82,1.14
12.721,0.36,-0.30,1.14,1.23
12.731,0.14,-0.19,1.36,1.38
12.741,-0.23,-0.23,1.27,1.31
12.751,-0.11,-0.18,0.84,0.87
12.761,0.18,0.55,0.91,1.08
12.771,-0.17,1.55,0.99,1.85
12.781,-0.73,1.92,1.40,2.48
12.791,-0.61,1.54,2.14,2.71
12.801,0.61,1.27,2.79,3.12
12.812,2.05,1.67,3.35,4.27
12.822,2.86,2.69,3.37,5.17
12.832,3.36,4.24,2.56,5.98
12.841,3.43,5.77,1.91,6.98
12.852,3.07,6.90,1.86,7.78
12.862,1.89,6.71,1.66,7.16
12.872,-0.08,4.76,0.95,4.85
12.882,-1.33,2.71,0.07,3.02
12.892,-1.66,1.39,-0.55,2.23
12.902,-1.91,0.52,-0.82,2.14
12.912,-2.11,-0.10,-0.67,2.21
12.922,-1.89,-0.77,-0.41,2.09
12.932,-1.02,-1.36,-0.57,1.79
12.942,-0.14,-1.63,-1.13,1.99
12.952,0.15,-1.53,-2.26,2.73
12.962,0.32,-1.36,-3.14,3.43
12.973,0.34,-1.16,-3.25,3.47
12.982,-0.37,-0.83,-3.29,3.42
12.993,-1.38,-0.44,-3.04,3.37
13.002,-2.29,-0.26,-2.69,3.54
13.013,-2.83,-0.28,-2.26,3.63
13.023,-2.79,-0.28,-1.74,3.30
13.033,-2.39,-0.32,-1.29,2.73
13.043,-1.96,-0.59,-0.90,2.23
13.053,-1.44,-0.88,-0.67,1.81
13.063,-0.73,-1.37,-0.58,1.66
13.073,-0.12,-1.78,-0.52,1.86
13.083,0.21,-1.97,-0.57,2.06
13.093,0.45,-1.89,-0.65,2.05
13.103,0.74,-1.81,-0.69,2.07
