time,ax,ay,az,atotal
6.576,-0.30,-1.51,-1.41,2.09
6.586,-1.05,-1.60,-1.56,2.47
6.597,-1.68,-1.39,-1.43,2.61
6.607,-2.09,-0.98,-1.07,2.54
6.617,-2.18,-0.54,-0.64,2.33
6.627,-1.89,-0.23,-0.41,1.95
6.637,-1.35,-0.11,-0.44,1.42
6.647,-0.73,-0.20,-0.59,0.96
6.657,-0.13,-0.52,-0.63,0.83
6.667,0.30,-1.05,-0.56,1.22
6.677,0.53,-1.44,-0.50,1.61
6.687,0.70,-1.72,-0.42,1.91
6.697,0.92,-2.07,-0.37,2.30
6.707,1.07,-2.45,-0.32,2.69
6.717,1.01,-2.70,-0.39,2.91
6.727,0.93,-2.87,-0.49,3.06
6.737,0.91,-3.16,-0.49,3.33
6.747,0.93,-3.27,-0.47,3.43
6.758,0.88,-3.10,-0.42,3.25
6.767,0.83,-2.94,-0.35,3.08
6.778,0.69,-2.79,-0.24,2.89
6.788,0.56,-2.58,-0.18,2.65
6.798,0.47,-2.26,-0.18,2.31
6.808,0.35,-1.90,-0.01,1.94
6.818,0.50,-1.54,0.19,1.63
6.828,0.82,-0.95,0.22,1.27
6.838,1.17,-0.20,0.21,1.20
6.848,1.42,0.40,0.01,1.47
6.858,1.36,0.61,-0.30,1.52
6.868,1.15,0.44,-0.38,1.28
6.878,0.88,0.16,-0.29,0.94
6.888,0.53,-0.16,-0.14,0.57
6.898,0.16,-0.51,0.07,0.53
6.908,-0.15,-0.85,0.28,0.91
6.918,-0.37,-0.89,0.41,1.05
6.928,-0.34,-0.77,0.70,1.10
6.938,-0.20,-0.48,0.93,1.06
6.948,0.03,-0.03,0.93,0.93
6.958,0.19,0.17,0.77,0.81
6.969,0.25,0.10,0.66,0.71
6.979,0.26,-0.10,0.67,0.72
6.989,0.36,-0.21,0.74,0.85
6.999,0.56,-0.20,0.68,0.90
7.009,0.79,-0.21,0.57,1.00
7.019,0.88,-0.38,0.55,1.11
7.029,0.93,-0.51,0.44,1.15
7.039,0.86,-0.56,0.41,1.11
7.049,0.85,-0.53,0.43,1.09
7.059,0.77,-0.49,0.42,1.00
7.069,0.70,-0.40,0.46,0.93
7.079,0.81,-0.31,0.60,1.05
7.089,0.86,-0.21,0.89,1.25
7.100,0.93,-0.04,1.18,1.50
7.110,1.05,0.24,1.29,1.69
7.120,1.22,0.67,1.23,1.86
7.130,1.34,1.25,1.16,2.16
7.140,1.29,1.80,1.31,2.57
7.150,1.42,2.33,1.38,3.06
7.160,1.76,2.77,1.49,3.60
7.170,2.23,3.35,1.61,4.33
7.180,2.65,4.11,1.44,5.10
7.190,2.59,4.79,0.63,5.48
7.200,1.78,5.14,-0.10,5.44
7.210,0.38,5.15,-0.13,5.16
7.220,-0.70,4.92,-0.21,4.98
7.230,-1.43,4.54,-0.56,4.79
7.240,-1.98,4.32,-1.15,4.89
7.250,-2.34,3.86,-1.93,4.90
7.260,-2.52,2.83,-2.77,4.70
7.270,-2.77,1.64,-3.52,4.77
7.280,-2.82,0.74,-3.64,4.67
7.291,-2.56,0.21,-3.44,4.29
7.300,-2.18,0.09,-2.86,3.60
7.311,-1.87,0.39,-2.02,2.78
7.321,-1.54,1.02,-1.09,2.14
7.331,-1.00,1.43,-0.37,1.78
7.341,-0.48,1.40,-0.20,1.50
7.351,0.00,0.99,0.06,0.99
7.361,0.37,0.19,0.19,0.46
7.371,0.37,-0.32,0.35,0.60
7.381,0.28,-0.51,0.51,0.77
7.391,0.47,-0.44,0.59,0.87
7.401,1.23,-0.23,0.49,1.34
7.411,1.23,-0.60,0.09,1.37
7.421,0.55,-1.34,-0.28,1.48
7.431,0.11,-2.06,-0.60,2.15
7.441,-0.05,-2.45,-0.86,2.60
7.451,-0.03,-2.67,-0.96,2.84
7.461,-0.04,-2.80,-0.76,2.90
7.471,-0.04,-2.85,-0.59,2.91
7.481,0.04,-2.88,-0.67,2.96
7.491,-0.14,-2.89,-0.77,2.99
7.501,-0.48,-2.83,-0.71,2.96
7.512,-0.64,-2.60,-0.57,2.74
7.522,-0.67,-2.50,-0.29,2.61
7.532,-0.53,-2.41,-0.09,2.47
7.542,-0.25,-2.35,-0.08,2.37
7.552,0.02,-2.27,-0.20,2.28
7.562,0.19,-2.09,-0.29,2.12
7.572,0.23,-1.86,-0.13,1.88
7.582,0.17,-1.76,-0.02,1.77
7.592,-0.00,-1.76,-0.03,1.76
7.602,-0.20,-1.85,-0.11,1.86
7.612,-0.41,-1.91,-0.12,1.95
7.622,-0.53,-1.97,0.09,2.04
7.632,-0.50,-2.13,0.25,2.20
7.642,-0.28,-2.24,0.36,2.29
7.652,-0.02,-2.30,0.46,2.34
7.662,0.11,-2.24,0.58,2.32
7.673,0.26,-2.08,0.49,2.16
7.682,0.49,-1.84,0.43,1.95
7.693,0.58,-1.65,0.41,1.80
7.703,0.61,-1.46,0.31,1.62
7.713,0.53,-1.24,0.34,1.39
7.723,0.39,-1.03,0.57,1.24
7.733,0.40,-0.84,1.03,1.39
7.743,0.48,-0.67,1.34,1.57
7.753,0.72,-0.67,1.49,1.79
7.763,0.96,-0.89,1.60,2.07
7.773,1.22,-1.07,1.50,2.21
7.783,1.43,-1.18,1.21,2.21
7.793,1.54,-1.10,0.98,2.13
7.803,1.47,-0.82,1.18,2.06
7.813,1.35,-0.47,1.64,2.18
7.823,1.35,-0.10,2.00,2.41
7.833,1.59,0.25,2.13,2.67
7.843,2.00,0.65,2.14,3.00
7.853,2.34,1.07,2.11,3.33
7.864,2.49,1.60,2.07,3.62
7.874,2.42,2.09,1.85,3.69
7.884,2.02,2.47,1.78,3.65
7.894,1.26,2.94,1.89,3.72
7.904,0.28,3.46,1.90,3.96
7.914,-0.62,3.84,2.47,4.61
7.924,-1.01,4.67,2.61,5.44
7.934,-0.73,5.89,2.08,6.29
7.944,-0.14,7.08,1.88,7.33
7.954,0.51,7.26,2.11,7.58
7.964,1.19,6.72,2.26,7.19
7.974,1.55,5.89,2.15,6.46
7.984,1.63,4.80,2.09,5.48
7.994,1.07,3.65,1.41,4.05
8.004,-0.03,2.71,0.54,2.76
8.015,-0.93,1.53,-0.24,1.80
8.024,-1.20,0.17,-0.71,1.40
8.035,-1.47,-0.97,-1.28,2.18
8.045,-1.93,-1.68,-2.01,3.26
8.055,-2.50,-1.78,-2.57,4.00
8.065,-3.21,-1.50,-2.75,4.48
8.075,-3.96,-1.01,-2.52,4.80
8.085,-4.39,-0.46,-2.04,4.86
8.095,-4.26,0.02,-1.58,4.55
8.105,-3.60,0.41,-1.34,3.86
8.115,-2.48,0.40,-1.23,2.80
8.125,-1.17,0.03,-1.19,1.67
8.135,-0.09,-0.47,-1.02,1.13
8.145,0.55,-0.94,-0.84,1.38
8.155,0.81,-1.23,-0.76,1.66
8.165,0.83,-1.44,-0.58,1.76
8.175,0.65,-1.75,-0.42,1.91
8.185,0.31,-1.97,-0.36,2.02
8.196,0.15,-2.11,-0.38,2.15
8.206,0.21,-2.16,-0.43,2.21
8.216,0.32,-2.08,-0.46,2.15
8.226,0.39,-1.91,-0.46,2.00
8.236,0.47,-1.75,-0.49,1.88
8.246,0.50,-1.60,-0.50,1.75
8.256,0.47,-1.48,-0.47,1.63
8.266,0.43,-1.48,-0.54,1.63
8.276,0.37,-1.69,-0.51,1.81
8.286,0.39,-2.02,-0.51,2.12
8.296,0.46,-2.15,-0.54,2.26
8.306,0.51,-2.27,-0.62,2.41
8.316,0.60,-2.50,-0.55,2.63
8.326,0.66,-2.54,-0.49,2.67
8.336,0.61,-2.43,-0.61,2.57
8.346,0.33,-2.37,-0.78,2.52
8.356,0.02,-2.48,-0.71,2.58
8.366,-0.01,-2.65,-0.57,2.71
8.376,-0.07,-2.49,-0.31,2.51
8.386,0.11,-2.22,0.01,2.23
8.397,0.40,-1.84,0.01,1.88
8.407,0.66,-1.26,-0.22,1.44
8.417,0.82,-0.79,-0.57,1.27
8.427,0.70,-0.44,-0.70,1.08
8.437,0.49,-0.26,-0.62,0.84
8.447,0.29,-0.27,-0.37,0.54
8.457,0.06,-0.47,0.10,0.48
8.467,-0.01,-0.74,0.50,0.90
8.477,0.18,-0.98,0.81,1.29
8.487,0.51,-0.99,0.98,1.48
8.497,0.81,-0.75,0.84,1.39
8.507,1.00,-0.55,0.61,1.30
8.517,0.96,-0.52,0.40,1.17
8.527,0.76,-0.73,0.33,1.11
8.537,0.53,-1.00,0.54,1.26
8.547,0.47,-1.25,0.94,1.64
8.557,0.67,-1.44,1.33,2.07
8.568,1.08,-1.44,1.45,2.31
8.577,1.48,-1.21,1.18,2.25
8.588,1.77,-0.77,0.91,2.13
8.598,1.82,-0.21,0.76,1.98
8.608,1.62,0.14,0.45,1.69
8.618,1.31,0.20,0.26,1.35
8.628,0.97,0.27,0.32,1.06
8.638,0.68,0.29,0.43,0.86
8.648,0.46,0.23,0.47,0.69
8.658,0.28,0.20,0.49,0.59
8.668,0.15,0.18,0.82,0.85
8.678,0.08,0.11,1.24,1.24
8.688,0.09,0.10,1.60,1.61
8.698,0.14,0.10,1.71,1.72
8.708,0.28,0.22,1.66,1.70
8.718,0.49,0.51,1.72,1.86
8.728,0.79,0.81,1.87,2.18
8.738,1.13,0.96,2.16,2.62
8.748,1.43,1.04,2.41,2.99
8.759,1.61,1.17,2.55,3.23
8.769,1.61,1.45,2.64,3.42
8.779,1.67,1.85,2.57,3.58
8.789,2.04,2.22,2.39,3.85
8.799,2.36,2.52,2.15,4.06
8.809,2.22,2.70,1.50,3.81
8.819,1.70,2.79,0.42,3.29
8.829,0.90,2.98,-0.61,3.17
8.839,-0.09,3.47,-1.55,3.80
8.849,-1.13,3.89,-2.50,4.76
8.859,-2.05,3.59,-3.18,5.22
8.869,-2.91,2.76,-3.50,5.32
8.879,-3.46,1.67,-3.64,5.29
8.889,-3.58,0.37,-3.55,5.05
8.899,-3.34,-0.83,-3.25,4.74
8.909,-2.65,-1.80,-2.91,4.33
8.920,-1.82,-2.48,-2.47,3.95
8.930,-0.81,-2.68,-2.11,3.50
8.940,0.13,-2.28,-2.02,3.04
8.950,0.65,-1.31,-1.99,2.47
8.960,1.04,-0.07,-1.72,2.02
8.970,1.45,0.75,-1.57,2.26
8.980,1.32,1.05,-1.49,2.25
8.990,0.50,1.22,-1.13,1.74
9.000,-0.40,1.47,-0.73,1.69
9.010,-1.02,1.56,-0.65,1.97
9.020,-1.43,1.39,-0.75,2.13
9.030,-1.61,1.12,-0.77,2.10
9.040,-1.45,0.86,-0.67,1.82
9.050,-0.94,0.66,-0.82,1.42
9.060,-0.31,0.57,-1.09,1.28
9.070,-0.26,0.14,-1.27,1.30
9.080,-0.26,-0.38,-1.10,1.19
9.090,-0.30,-1.12,-0.84,1.44
9.100,-0.45,-1.80,-0.47,1.91
9.110,-0.45,-2.18,-0.05,2.23
9.121,-0.46,-2.30,0.04,2.35
9.131,-0.40,-2.22,-0.03,2.26
9.141,-0.29,-2.06,0.02,2.08
9.151,-0.24,-1.89,0.17,1.92
9.161,-0.27,-1.67,0.31,1.72
9.171,-0.26,-1.42,0.35,1.49
9.181,-0.27,-1.33,0.39,1.42
9.191,-0.40,-1.33,0.37,1.44
9.201,-0.45,-1.20,0.15,1.29
9.211,-0.37,-1.10,0.02,1.16
9.221,-0.36,-0.99,-0.01,1.06
9.231,-0.36,-1.05,0.02,1.11
9.241,-0.44,-1.16,-0.03,1.24
9.251,-0.45,-1.14,-0.04,1.23
9.261,-0.30,-1.31,0.15,1.35
9.271,-0.02,-1.47,0.20,1.48
9.281,0.28,-1.47,0.13,1.50
9.292,0.40,-1.31,0.28,1.39
9.302,0.30,-0.97,0.68,1.22
9.312,0.17,-0.56,1.21,1.34
9.322,0.19,-0.32,1.52,1.56
9.332,0.32,-0.35,1.63,1.70
9.342,0.48,-0.60,1.51,1.69
9.352,0.82,-0.97,1.30,1.82
9.362,1.20,-1.17,1.22,2.07
9.372,1.58,-1.14,1.06,2.21
9.382,1.74,-0.85,0.97,2.16
9.392,1.62,-0.47,1.02,1.97
9.402,1.35,-0.23,1.07,1.74
9.412,1.25,-0.16,1.03,1.62
9.422,1.27,-0.09,1.14,1.71
9.432,1.25,0.13,1.37,1.86
9.442,1.14,0.52,1.70,2.11
9.452,1.13,0.94,2.15,2.61
9.463,1.25,1.28,2.63,3.18
9.473,1.52,1.48,3.06,3.72
9.483,1.99,1.52,3.22,4.08
9.493,2.55,1.62,3.12,4.35
9.503,2.92,1.86,2.85,4.49
9.513,2.75,2.20,2.21,4.16
9.523,1.76,2.55,1.68,3.52
9.533,0.32,3.23,1.26,3.48
9.543,-0.91,4.52,1.06,4.73
9.553,-1.50,6.47,0.85,6.70
9.563,-1.46,8.46,0.93,8.64
9.573,-1.05,8.32,0.68,8.42
9.583,-0.33,5.93,0.25,5.94
9.593,0.49,3.60,0.19,3.64
9.603,1.06,2.22,-0.16,2.47
9.613,0.78,1.29,-0.86,1.74
9.623,0.27,0.39,-1.02,1.13
9.634,-0.19,-0.70,-1.17,1.38
9.644,-0.71,-1.76,-1.41,2.36
9.654,-1.52,-2.26,-1.80,3.26
9.664,-2.49,-1.91,-2.15,3.80
9.674,-3.54,-1.07,-2.46,4.44
9.684,-4.50,0.01,-2.64,5.22
9.694,-5.04,0.87,-2.64,5.76
9.704,-5.09,1.35,-2.52,5.84
9.714,-4.74,1.43,-2.33,5.47
9.724,-4.19,1.17,-2.36,4.94
9.734,-3.39,0.73,-2.37,4.20
9.744,-2.60,0.26,-2.27,3.46
9.754,-2.02,-0.14,-1.89,2.77
9.764,-1.54,-0.41,-1.49,2.18
9.774,-1.09,-0.44,-1.07,1.59
9.784,-0.54,-0.31,-0.71,0.94
9.794,0.06,-0.11,-0.57,0.58
9.804,0.64,0.09,-0.68,0.94
9.814,1.09,0.15,-0.87,1.40
9.825,1.34,0.04,-1.17,1.78
9.835,1.37,-0.24,-1.49,2.04
9.845,1.19,-0.61,-1.69,2.15
9.855,0.78,-1.09,-1.71,2.17
9.865,0.30,-1.69,-1.66,2.39
9.875,-0.11,-2.31,-1.54,2.78
9.885,-0.44,-2.78,-1.29,3.09
9.895,-0.58,-3.07,-0.91,3.26
9.905,-0.58,-3.18,-0.71,3.31
9.915,-0.51,-3.19,-0.62,3.29
9.925,-0.18,-3.12,-0.55,3.17
9.935,0.08,-2.86,-0.60,2.93
9.945,0.24,-2.52,-0.63,2.61
9.955,0.31,-2.23,-0.74,2.37
9.965,0.58,-2.02,-0.81,2.25
9.975,0.63,-1.58,-0.82,1.89
9.985,0.54,-1.34,-1.04,1.78
9.995,0.47,-1.27,-1.07,1.73
10.005,0.51,-1.18,-0.91,1.58
10.016,0.54,-1.16,-0.69,1.45
10.026,0.38,-1.29,-0.58,1.46
10.036,0.23,-1.42,-0.55,1.54
10.046,0.20,-1.41,-0.57,1.53
10.056,0.22,-1.12,-0.51,1.25
10.066,0.32,-0.74,-0.25,0.84
10.076,0.30,-0.30,-0.12,0.44
10.086,0.12,-0.05,-0.05,0.14
10.096,-0.10,-0.09,0.18,0.23
10.106,-0.28,-0.22,0.42,0.55
10.116,-0.26,-0.45,0.62,0.81
10.128,0.07,-0.59,0.71,0.92
10.136,0.54,-0.54,0.70,1.03
10.146,0.84,-0.56,0.67,1.21
10.156,0.83,-0.61,0.61,1.20
10.166,0.66,-0.64,0.53,1.06
10.176,0.59,-0.69,0.56,1.07
10.187,0.56,-0.70,0.66,1.11
10.197,0.49,-0.44,0.75,1.00
10.207,0.51,-0.02,0.73,0.89
10.217,0.52,0.38,0.77,1.01
10.227,0.58,0.76,0.92,1.33
10.237,0.77,1.19,1.16,1.83
10.247,0.95,1.55,1.50,2.36
10.257,1.04,1.84,1.86,2.82
10.267,1.31,2.38,1.64,3.18
10.277,1.76,2.97,1.13,3.64
10.287,1.95,3.35,0.78,3.96
10.297,1.34,3.98,0.33,4.21
10.307,0.12,5.09,-0.18,5.09
10.317,-1.15,6.02,-0.49,6.15
10.327,-2.03,6.27,-0.54,6.61
10.337,-2.06,5.93,-1.13,6.38
10.348,-1.61,4.97,-1.92,5.57
10.357,-1.31,3.60,-2.63,4.65
10.368,-1.23,2.35,-3.23,4.18
10.378,-1.20,1.29,-3.61,4.02
10.388,-1.13,0.27,-3.74,3.91
10.398,-1.07,-0.40,-3.39,3.58
10.408,-1.10,-0.47,-2.78,3.03
10.418,-1.14,-0.08,-2.11,2.40
10.428,-1.11,0.53,-1.66,2.07
10.438,-1.01,0.95,-1.45,2.01
10.448,-1.06,1.14,-1.05,1.88
10.458,-1.21,1.16,-0.45,1.74
10.468,-1.36,0.98,-0.11,1.68
10.478,-1.35,0.70,-0.21,1.54
10.488,-1.14,0.22,-0.26,1.19
10.498,-0.86,-0.26,-0.08,0.90
10.508,-0.50,-0.37,-0.11,0.63
10.518,0.08,-0.61,-0.46,0.77
10.528,0.30,-1.34,-0.78,1.58
10.539,0.10,-1.98,-1.00,2.22
10.549,0.05,-2.38,-1.18,2.66
10.559,-0.02,-2.70,-1.26,2.98
10.569,-0.15,-2.84,-1.18,3.08
10.579,-0.20,-2.95,-0.97,3.11
10.589,-0.24,-3.09,-0.78,3.19
10.599,-0.57,-3.19,-0.65,3.31
10.609,-0.96,-3.29,-0.47,3.46
10.619,-1.14,-3.22,-0.37,3.44
10.629,-1.05,-3.23,-0.39,3.42
10.639,-0.76,-3.26,-0.43,3.38
10.649,-0.51,-3.26,-0.35,3.32
10.659,-0.25,-3.08,-0.26,3.10
10.669,-0.01,-2.87,-0.27,2.89
10.679,0.13,-2.57,-0.25,2.59
10.689,0.20,-2.22,-0.16,2.24
10.699,0.20,-1.89,-0.06,1.91
10.709,0.26,-1.67,-0.04,1.69
10.720,0.23,-1.42,0.05,1.44
10.730,0.14,-1.18,0.17,1.20
10.740,-0.07,-0.97,0.34,1.03
10.750,-0.39,-0.70,0.46,0.92
10.760,-0.51,-0.38,0.39,0.75
10.771,-0.40,-0.15,0.33,0.54
10.780,-0.13,-0.07,0.47,0.49
10.790,0.21,-0.13,0.68,0.72
10.800,0.53,-0.12,0.81,0.97
10.810,0.92,-0.11,0.86,1.26
10.820,1.21,-0.15,0.88,1.51
10.830,1.32,-0.08,0.83,1.56
10.840,1.24,-0.04,0.89,1.52
10.850,1.04,0.07,0.84,1.34
10.860,0.90,0.14,0.84,1.25
10.870,0.80,0.09,1.01,1.29
10.880,0.77,-0.05,1.17,1.40
10.890,0.81,-0.20,1.44,1.66
10.900,0.90,-0.34,1.67,1.93
10.911,1.05,-0.36,1.66,1.99
10.921,1.11,-0.25,1.44,1.83
10.931,1.01,-0.07,1.23,1.60
10.941,0.82,0.21,1.08,1.37
10.951,0.58,0.51,1.08,1.33
10.961,0.40,0.80,1.18,1.49
10.971,0.29,1.05,1.16,1.60
10.981,0.17,1.04,1.30,1.67
10.991,0.02,1.11,1.34,1.74
11.001,-0.00,1.88,1.54,2.43
11.011,-0.01,3.63,1.25,3.84
11.021,-0.43,5.15,0.42,5.18
11.031,-0.76,5.74,0.46,5.81
11.041,-1.09,5.67,0.53,5.80
11.051,-1.48,5.51,0.53,5.73
11.061,-1.38,5.70,0.38,5.87
11.072,-1.44,5.54,0.57,5.75
11.082,-1.32,4.92,0.64,5.14
11.092,-0.88,3.75,0.50,3.88
11.102,-0.34,2.52,-0.06,2.54
11.112,0.02,1.53,-0.54,1.62
11.122,0.22,0.85,-0.89,1.25
11.132,0.31,0.24,-1.13,1.20
11.142,0.15,-0.34,-1.25,1.30
11.152,-0.17,-0.81,-1.52,1.74
11.162,-0.62,-1.16,-1.84,2.26
11.172,-1.21,-1.32,-2.04,2.71
11.182,-1.78,-1.29,-1.94,2.94
11.192,-2.17,-1.17,-1.59,2.93
11.202,-2.20,-1.17,-1.13,2.74
11.212,-1.96,-1.40,-0.83,2.55
11.222,-1.65,-1.74,-0.70,2.50
11.232,-1.38,-2.06,-0.67,2.56
11.242,-1.03,-2.36,-0.60,2.64
11.252,-0.73,-2.66,-0.54,2.81
11.263,-0.46,-2.98,-0.58,3.07
11.272,-0.19,-3.22,-0.82,3.33
11.283,0.18,-3.34,-1.11,3.53
11.293,0.55,-3.49,-1.26,3.75
11.304,0.66,-3.49,-1.14,3.74
11.313,0.70,-3.66,-0.98,3.85
11.323,0.54,-3.81,-0.87,3.95
11.333,0.39,-3.74,-0.82,3.84
11.343,0.47,-3.61,-0.83,3.73
11.353,0.55,-3.16,-0.70,3.29
11.363,0.57,-2.60,-0.33,2.68
11.373,0.48,-2.09,-0.17,2.15
11.383,0.59,-1.62,-0.13,1.73
11.393,0.84,-1.15,-0.27,1.45
11.403,1.04,-0.75,-0.22,1.30
11.413,1.24,-0.39,0.05,1.30
11.423,1.48,-0.07,0.19,1.49
11.434,1.66,0.26,0.12,1.68
11.444,1.76,0.58,-0.08,1.85
11.453,1.68,0.72,-0.15,1.83
11.464,1.31,0.70,-0.11,1.49
11.474,1.05,0.59,-0.01,1.20
11.484,0.95,0.35,0.02,1.01
11.494,0.75,0.01,0.25,0.79
11.504,0.63,-0.41,0.62,0.97
11.514,0.55,-0.72,0.94,1.31
11.524,0.45,-0.87,1.22,1.56
11.534,0.39,-0.84,1.20,1.51
11.544,0.42,-0.76,0.96,1.29
11.554,0.39,-0.60,0.72,1.01
11.564,0.38,-0.37,0.67,0.85
11.574,0.53,-0.14,0.64,0.84
11.584,0.60,0.01,0.57,0.83
11.594,0.56,-0.01,0.49,0.74
11.604,0.57,-0.21,0.52,0.80
11.615,0.73,-0.45,0.72,1.12
11.625,0.91,-0.55,0.97,1.44
11.635,1.05,-0.31,1.01,1.49
11.645,1.15,0.25,0.66,1.35
11.655,1.04,0.76,0.27,1.31
11.665,0.83,0.99,0.07,1.29
11.675,0.71,0.98,0.05,1.21
11.685,0.63,0.82,0.28,1.07
11.695,0.53,0.89,0.63,1.21
11.705,0.53,1.27,0.98,1.69
11.715,0.65,1.57,1.38,2.19
11.725,1.01,1.82,1.67,2.67
11.735,1.41,2.20,1.57,3.05
11.745,1.48,2.62,1.05,3.19
11.755,1.21,3.34,0.33,3.56
11.766,0.71,4.08,-0.05,4.14
11.775,0.30,4.58,0.12,4.59
11.785,0.29,5.09,0.17,5.10
11.795,0.14,5.37,0.04,5.37
11.806,-0.08,4.90,-0.47,4.92
11.816,-0.23,4.00,-1.30,4.21
11.826,-0.48,3.18,-2.14,3.87
11.836,-1.11,2.45,-2.85,3.92
11.846,-1.85,1.68,-3.36,4.19
11.856,-2.12,0.79,-3.64,4.28
11.866,-2.08,-0.02,-3.35,3.94
11.876,-1.81,-0.40,-2.55,3.16
11.886,-1.55,-0.33,-1.88,2.46
11.896,-1.33,0.08,-1.42,1.95
11.906,-1.09,0.56,-1.02,1.60
11.916,-1.04,0.80,-0.82,1.54
11.926,-1.20,0.75,-0.47,1.49
11.936,-1.39,0.73,0.25,1.59
11.946,-1.17,0.63,0.64,1.48
11.956,-0.73,0.24,0.43,0.88
11.967,-0.32,0.10,0.11,0.35
11.977,0.44,0.13,-0.15,0.48
11.987,0.75,-0.09,-0.22,0.78
11.997,0.41,-0.52,-0.27,0.71
12.007,0.14,-1.21,-0.45,1.30
12.017,-0.02,-1.88,-0.57,1.96
12.027,-0.03,-2.37,-0.59,2.44
12.037,-0.02,-2.72,-0.53,2.77
12.047,0.10,-2.96,-0.41,2.99
12.057,-0.01,-2.97,-0.24,2.98
12.067,-0.29,-2.72,-0.16,2.74
12.077,-0.50,-2.46,-0.27,2.52
12.087,-0.47,-2.19,-0.57,2.31
12.097,-0.29,-2.15,-0.76,2.30
12.107,-0.13,-2.41,-0.86,2.56
12.117,-0.06,-2.58,-0.82,2.70
12.127,0.04,-2.64,-0.55,2.70
12.137,0.05,-2.68,-0.30,2.70
12.147,-0.08,-2.66,-0.21,2.67
12.158,-0.29,-2.58,-0.14,2.60
12.168,-0.47,-2.40,0.04,2.44
12.178,-0.56,-2.13,0.19,2.21
12.188,-0.52,-1.83,0.25,1.92
12.198,-0.44,-1.69,0.19,1.75
12.208,-0.33,-1.61,0.03,1.65
12.218,-0.18,-1.50,-0.07,1.51
12.228,-0.03,-1.44,-0.05,1.44
12.238,-0.01,-1.40,0.10,1.40
12.248,0.03,-1.21,0.36,1.27
12.258,0.14,-0.88,0.61,1.07
12.268,0.37,-0.52,0.76,0.99
12.278,0.64,-0.30,0.83,1.09
12.288,0.73,-0.15,0.89,1.16
12.298,0.62,-0.06,1.06,1.23
12.308,0.43,0.00,1.21,1.29
12.318,0.25,0.06,1.23,1.26
12.329,0.22,0.12,1.11,1.14
12.338,0.31,0.18,0.94,1.00
12.349,0.39,0.21,0.96,1.06
12.359,0.41,0.26,1.28,1.37
12.369,0.51,0.43,1.63,1.76
12.379,0.76,0.59,1.81,2.06
12.389,1.10,0.73,1.94,2.35
12.399,1.45,0.93,1.88,2.55
12.409,1.68,1.10,1.56,2.55
12.419,1.59,1.29,1.13,2.34
12.429,0.95,1.35,0.83,1.84
12.439,0.00,1.16,1.15,1.64
12.449,-0.60,1.85,1.48,2.45
12.459,-1.25,3.94,1.38,4.36
12.469,-2.13,5.86,1.23,6.35
12.479,-2.61,6.03,2.06,6.89
12.489,-1.96,5.52,2.58,6.40
12.499,-1.08,5.08,1.96,5.55
12.510,-0.23,4.53,1.15,4.68
12.520,0.66,3.73,0.30,3.80
12.530,0.85,2.77,-0.33,2.92
12.540,0.59,1.99,-0.75,2.21
12.550,0.35,1.44,-1.10,1.85
12.560,0.15,0.91,-1.50,1.76
12.570,-0.20,0.25,-1.82,1.84
12.580,-0.72,-0.41,-1.93,2.09
12.590,-1.19,-0.86,-1.90,2.40
12.600,-1.50,-1.03,-1.79,2.55
12.610,-1.81,-0.93,-1.54,2.56
12.620,-2.08,-0.67,-1.32,2.55
12.631,-2.09,-0.41,-1.11,2.40
12.640,-1.73,-0.21,-0.88,1.95
12.650,-1.20,-0.16,-0.77,1.43
12.660,-0.69,-0.39,-0.66,1.03
12.670,-0.24,-0.81,-0.62,1.05
12.680,0.07,-1.26,-0.71,1.45
12.690,0.13,-1.65,-0.77,1.82
12.701,0.16,-1.99,-0.70,2.11
12.711,0.27,-2.23,-0.58,2.32
12.721,0.44,-2.52,-0.66,2.64
12.731,0.58,-2.82,-0.86,3.00
12.741,0.74,-3.09,-1.03,3.34
12.751,0.87,-3.36,-1.16,3.66
12.761,0.89,-3.58,-1.22,3.89
12.771,0.71,-3.63,-1.04,3.84
12.781,0.61,-3.72,-0.83,3.86
12.791,0.47,-3.81,-0.69,3.90
12.801,0.44,-3.63,-0.44,3.69
12.811,0.55,-3.31,-0.31,3.37
12.821,0.68,-2.70,-0.34,2.80
12.831,0.70,-2.00,-0.55,2.19
12.841,0.53,-1.36,-0.71,1.63
12.851,0.35,-0.83,-0.67,1.12
12.861,0.31,-0.33,-0.57,0.73
12.872,0.29,0.01,-0.46,0.55
12.882,0.18,0.20,-0.29,0.39
12.892,0.13,0.23,-0.20,0.33
12.902,0.13,0.12,0.03,0.18
12.912,0.19,-0.00,0.25,0.31
12.922,0.35,-0.19,0.41,0.57
12.932,0.51,-0.28,0.42,0.71
12.942,0.69,-0.26,0.40,0.84
12.952,0.73,-0.26,0.43,0.88
12.962,0.61,-0.23,0.41,0.77
12.972,0.43,-0.26,0.44,0.67
12.982,0.30,-0.38,0.57,0.74
12.992,0.31,-0.38,0.66,0.82
13.002,0.47,-0.27,0.73,0.91
13.012,0.59,-0.08,0.70,0.92
13.022,0.57,-0.01,0.52,0.77
13.032,0.50,-0.12,0.39,0.64
13.042,0.44,-0.27,0.37,0.63
13.053,0.50,-0.38,0.48,0.79
13.063,0.69,-0.30,0.57,0.94
13.073,0.83,-0.10,0.62,1.04
13.083,0.81,-0.01,0.67,1.05
13.093,0.85,-0.19,0.80,1.18
